name,difficulty,id
deserve,3,4883
description,3,4884
depth,3,4885
depressed,3,4886
deposit,3,4887
depend,3,4888
departure,3,4889
depart,3,4890
demand,3,4891
delivery,3,4892
deliver,3,4893
delighted,3,4894
delicious,3,4895
delete,3,4896
definitely,3,4897
defend,3,4898
defence,3,4899
defeat,3,4900
decrease,3,4901
decorate,3,4902
declare,3,4903
decision,3,4904
death,3,4905
deaf,3,4906
day,3,4907
dangerously,3,4908
damn,3,4909
damaged,3,4910
damage,3,4911
cyclist,3,4912
CV,3,4913
customs,3,4914
custom,3,4915
cushion,3,4916
curriculum,3,4917
currency,3,4918
curly,3,4919
curiously,3,4920
curious,3,4921
culture,3,4922
cultural,3,4923
cucumber,3,4924
cruise,3,4925
cruel,3,4926
crossing,3,4927
crop,3,4928
criminal,3,4929
crime,3,4930
crew,3,4931
credit,3,4932
creature,3,4933
creative,3,4934
create,3,4935
crash,3,4936
court,3,4937
courgette,3,4938
couple,3,4939
count,3,4940
cough,3,4941
cotton,3,4942
cottage,3,4943
cosy,3,4944
correctly,3,4945
correction,3,4946
corn,3,4947
convince,3,4948
convenient,3,4949
control,3,4950
contract,3,4951
continue,3,4952
continent,3,4953
contest,3,4954
contents,3,4955
contain,3,4956
consonant,3,4957
consist,3,4958
consider,3,4959
connection,3,4960
connect,3,4961
confusing,3,4962
confused,3,4963
confirm,3,4964
confident,3,4965
conference,3,4966
conditions,3,4967
condition,3,4968
conclusion,3,4969
concentrate,3,4970
composition,3,4971
complicated,3,4972
completely,3,4973
complaint,3,4974
complain,3,4975
competitor,3,4976
compete,3,4977
compare,3,4978
communication,3,4979
communicate,3,4980
common,3,4981
comment,3,4982
comma,3,4983
comedy,3,4984
colourful,3,4985
collection,3,4986
collar,3,4987
coin,3,4988
cod,3,4989
coconut,3,4990
coast,3,4991
clinic,3,4992
climate,3,4993
cliff,3,4994
clap,3,4995
circus,3,4996
choice,3,4997
chin,3,4998
childhood,3,4999
chewing,3,5000
Cheers,3,5001
cheerful,3,5002
cheek,3,5003
checkout,3,5004
charming,3,5005
charity,3,5006
charge,3,5007
character,3,5008
chapter,3,5009
chance,3,5010
championship,3,5011
champion,3,5012
challenging,3,5013
challenge,3,5014
certificate,3,5015
certain,3,5016
ceremony,3,5017
central,3,5018
celebrity,3,5019
celebration,3,5020
celebrate,3,5021
cave,3,5022
cattle,3,5023
casual,3,5024
cashpoint,3,5025
careless,3,5026
career,3,5027
care,3,5028
captain,3,5029
canteen,3,5030
candle,3,5031
candidate,3,5032
cancer,3,5033
cancel,3,5034
canal,3,5035
can,3,5036
campsite,3,5037
camp,3,5038
camel,3,5039
calm,3,5040
calf,3,5041
calculator,3,5042
cage,3,5043
cable,3,5044
cabin,3,5045
cabbage,3,5046
cab,3,5047
by,3,5048
buyer,3,5049
button,3,5050
butterfly,3,5051
butcher,3,5052
bury,3,5053
burning,3,5054
burn,3,5055
bunch,3,5056
bull,3,5057
builder,3,5058
bug,3,5059
bucket,3,5060
brochure,3,5061
broccoli,3,5062
broad,3,5063
briefly,3,5064
brief,3,5065
bride,3,5066
breeze,3,5067
breathe,3,5068
breath,3,5069
breast,3,5070
bravely,3,5071
brave,3,5072
branch,3,5073
brake,3,5074
bracelet,3,5075
boxing,3,5076
border,3,5077
booking,3,5078
bone,3,5079
bomb,3,5080
bold,3,5081
blow,3,5082
blogger,3,5083
blog,3,5084
block,3,5085
blind,3,5086
bleed,3,5087
blank,3,5088
blame,3,5089
bitter,3,5090
bite,3,5091
birth,3,5092
biography,3,5093
bin,3,5094
besides,3,5095
benefit,3,5096
bell,3,5097
behaviour,3,5098
behave,3,5099
beef,3,5100
bee,3,5101
beauty,3,5102
beautifully,3,5103
beat,3,5104
bay,3,5105
battle,3,5106
basket,3,5107
basin,3,5108
basic,3,5109
barman,3,5110
barber,3,5111
bandage,3,5112
ballet,3,5113
bald,3,5114
balcony,3,5115
baker,3,5116
baggage,3,5117
bacon,3,5118
backwards,3,5119
backpacking,3,5120
backpacker,3,5121
backpack,3,5122
background,3,5123
backache,3,5124
babysitter,3,5125
babysit,3,5126
awful,3,5127
awake,3,5128
avoid,3,5129
average,3,5130
author,3,5131
audience,3,5132
attraction,3,5133
attitude,3,5134
attention,3,5135
attend,3,5136
attempt,3,5137
attack,3,5138
attach,3,5139
atmosphere,3,5140
athletics,3,5141
athlete,3,5142
assistant,3,5143
aspirin,3,5144
asleep,3,5145
ashamed,3,5146
article,3,5147
arrival,3,5148
arrest,3,5149
arrangement,3,5150
arrange,3,5151
argument,3,5152
argue,3,5153
architecture,3,5154
architect,3,5155
approximately,3,5156
approve,3,5157
approach,3,5158
apply,3,5159
application,3,5160
appearance,3,5161
appear,3,5162
apology,3,5163
apologise,3,5164
apart,3,5165
anxious,3,5166
antique,3,5167
ant,3,5168
annual,3,5169
annoying,3,5170
annoyed,3,5171
annoy,3,5172
announcement,3,5173
announce,3,5174
anniversary,3,5175
ankle,3,5176
animation,3,5177
animated,3,5178
angrily,3,5179
angel,3,5180
and,3,5181
ancient,3,5182
amusing,3,5183
amount,3,5184
ambition,3,5185
amazingly,3,5186
amazed,3,5187
altogether,3,5188
although,3,5189
alphabet,3,5190
aloud,3,5191
allow,3,5192
alive,3,5193
alike,3,5194
alcoholic,3,5195
alarm,3,5196
airline,3,5197
aim,3,5198
ahead,3,5199
ages,3,5200
agency,3,5201
advise,3,5202
advertise,3,5203
advert,3,5204
advantage,3,5205
admit,3,5206
admission,3,5207
admire,3,5208
ad,3,5209
active,3,5210
action,3,5211
act,3,5212
achievement,3,5213
achieve,3,5214
ache,3,5215
accurately,3,5216
accurate,3,5217
accountant,3,5218
account,3,5219
according,3,5220
accompany,3,5221
accommodation,3,5222
access,3,5223
acceptable,3,5224
accept,3,5225
accent,3,5226
absolutely,3,5227
absent,3,5228
abroad,3,5229
ability,3,5230
TRUE,2,5231
wow,2,5232
worst,2,5233
worse,2,5234
worry,2,5235
worried,2,5236
worker,2,5237
wool,2,5238
wooden,2,5239
wood,2,5240
wonderful,2,5241
winner,2,5242
windy,2,5243
win,2,5244
wild,2,5245
wide,2,5246
whole,2,5247
while,2,5248
wheel,2,5249
wet,2,5250
west,2,5251
welcome,2,5252
weekly,2,5253
weekday,2,5254
way,2,5255
washing,2,5256
war,2,5257
wallet,2,5258
volleyball,2,5259
vocabulary,2,5260
visitor,2,5261
violin,2,5262
view,2,5263
video,2,5264
verb,2,5265
various,2,5266
usually,2,5267
useful,2,5268
upstairs,2,5269
upset,2,5270
unusual,2,5271
uniform,2,5272
unhappy,2,5273
unfortunately,2,5274
uncle,2,5275
umbrella,2,5276
tyre,2,5277
type,2,5278
twice,2,5279
tune,2,5280
try,2,5281
trip,2,5282
tram,2,5283
trainer,2,5284
traffic,2,5285
toy,2,5286
towel,2,5287
tourist,2,5288
tour,2,5289
top,2,5290
toothbrush,2,5291
toothache,2,5292
toilets,2,5293
toast,2,5294
timetable,2,5295
till,2,5296
tights,2,5297
tidy,2,5298
thunderstorm,2,5299
thousand,2,5300
thirty,2,5301
thirsty,2,5302
third,2,5303
thin,2,5304
these,2,5305
themselves,2,5306
theirs,2,5307
theatre,2,5308
that,2,5309
textbook,2,5310
text,2,5311
terrible,2,5312
term,2,5313
temperature,2,5314
telephone,2,5315
teenager,2,5316
team,2,5317
swimming,2,5318
sweets,2,5319
sweater,2,5320
surprised,2,5321
surprise,2,5322
surname,2,5323
surfing,2,5324
surf,2,5325
supper,2,5326
superlative,2,5327
sunny,2,5328
sunglasses,2,5329
suitcase,2,5330
suit,2,5331
such,2,5332
studies,2,5333
strange,2,5334
straight,2,5335
story,2,5336
storm,2,5337
stomach,2,5338
still,2,5339
steal,2,5340
steak,2,5341
star,2,5342
stamp,2,5343
stairs,2,5344
stage,2,5345
staff,2,5346
stadium,2,5347
square,2,5348
spoon,2,5349
spend,2,5350
spelling,2,5351
spell,2,5352
special,2,5353
speaker,2,5354
spare,2,5355
space,2,5356
south,2,5357
sound,2,5358
soul,2,5359
sort,2,5360
soon,2,5361
song,2,5362
somewhere,2,5363
someone,2,5364
somebody,2,5365
software,2,5366
soft,2,5367
sofa,2,5368
sock,2,5369
soap,2,5370
snowboarding,2,5371
snake,2,5372
snack,2,5373
slowly,2,5374
slice,2,5375
sky,2,5376
skiing,2,5377
skating,2,5378
skateboarding,2,5379
skateboard,2,5380
skate,2,5381
size,2,5382
sixty,2,5383
sixth,2,5384
sitting,2,5385
site,2,5386
singular,2,5387
singing,2,5388
singer,2,5389
since,2,5390
simple,2,5391
silver,2,5392
sign,2,5393
sightseeing,2,5394
side,2,5395
sick,2,5396
shut,2,5397
shout,2,5398
should,2,5399
shorts,2,5400
ship,2,5401
shelf,2,5402
share,2,5403
shampoo,2,5404
shall,2,5405
several,2,5406
seventy,2,5407
seventh,2,5408
secretary,2,5409
seat,2,5410
screen,2,5411
scooter,2,5412
scissors,2,5413
science,2,5414
schoolchild,2,5415
scarf,2,5416
save,2,5417
sausage,2,5418
sauce,2,5419
salesperson,2,5420
salad,2,5421
sailing,2,5422
running,2,5423
runner,2,5424
ruler,2,5425
rugby,2,5426
rubber,2,5427
roundabout,2,5428
roof,2,5429
roast,2,5430
rich,2,5431
repeat,2,5432
repair,2,5433
rent,2,5434
record,2,5435
receptionist,2,5436
receive,2,5437
receipt,2,5438
reason,2,5439
real,2,5440
rat,2,5441
rap,2,5442
raincoat,2,5443
railway,2,5444
racket,2,5445
race,2,5446
rabbit,2,5447
quiz,2,5448
quiet,2,5449
quickly,2,5450
queen,2,5451
puzzle,2,5452
push,2,5453
purse,2,5454
purple,2,5455
pupil,2,5456
pub,2,5457
project,2,5458
programme,2,5459
program,2,5460
probably,2,5461
prize,2,5462
printer,2,5463
price,2,5464
pretty,2,5465
present,2,5466
prepare,2,5467
prefer,2,5468
pray,2,5469
practice,2,5470
pound,2,5471
poster,2,5472
postcard,2,5473
post,2,5474
possibly,2,5475
popular,2,5476
pop,2,5477
pool,2,5478
polite,2,5479
policewoman,2,5480
policeman,2,5481
police,2,5482
pocket,2,5483
plus,2,5484
plural,2,5485
pleased,2,5486
pleasant,2,5487
playground,2,5488
platform,2,5489
plastic,2,5490
plan,2,5491
pink,2,5492
pilot,2,5493
pillow,2,5494
piece,2,5495
piano,2,5496
physics,2,5497
photography,2,5498
photographer,2,5499
photograph,2,5500
petrol,2,5501
perhaps,2,5502
perfume,2,5503
perfect,2,5504
per,2,5505
pepper,2,5506
penfriend,2,5507
pence,2,5508
pear,2,5509
PC,2,5510
path,2,5511
pasta,2,5512
passport,2,5513
passenger,2,5514
pass,2,5515
partner,2,5516
pardon,2,5517
pale,2,5518
painting,2,5519
painter,2,5520
pain,2,5521
pack,2,5522
own,2,5523
over,2,5524
ourselves,2,5525
ours,2,5526
order,2,5527
opposite,2,5528
opera,2,5529
online,2,5530
onion,2,5531
omelette,2,5532
oil,2,5533
Oh,2,5534
office,2,5535
offer,2,5536
occupation,2,5537
nurse,2,5538
noun,2,5539
notes,2,5540
notebook,2,5541
north,2,5542
normal,2,5543
noon,2,5544
noisy,2,5545
nobody,2,5546
ninth,2,5547
ninety,2,5548
news,2,5549
never,2,5550
neighbour,2,5551
negative,2,5552
necklace,2,5553
neck,2,5554
nearly,2,5555
nature,2,5556
national,2,5557
myself,2,5558
must,2,5559
musical,2,5560
mushroom,2,5561
mug,2,5562
Ms,2,5563
MP,2,5564
move,2,5565
mouse,2,5566
mountain,2,5567
motorway,2,5568
motorbike,2,5569
most,2,5570
mosque,2,5571
monkey,2,5572
moment,2,5573
modern,2,5574
model,2,5575
mix,2,5576
mistake,2,5577
missing,2,5578
mirror,2,5579
minus,2,5580
mineral,2,5581
mine,2,5582
million,2,5583
might,2,5584
midnight,2,5585
midday,2,5586
metre,2,5587
menu,2,5588
memory,2,5589
member,2,5590
melon,2,5591
meeting,2,5592
medicine,2,5593
mechanic,2,5594
mean,2,5595
maybe,2,5596
may,2,5597
maths,2,5598
match,2,5599
married,2,5600
market,2,5601
mark,2,5602
map,2,5603
mango,2,5604
manager,2,5605
mail,2,5606
magic,2,5607
magazine,2,5608
mad,2,5609
machine,2,5610
lunchtime,2,5611
luggage,2,5612
lucky,2,5613
luck,2,5614
low,2,5615
lovely,2,5616
loud,2,5617
lost,2,5618
litre,2,5619
list,2,5620
lion,2,5621
line,2,5622
light,2,5623
lie,2,5624
licence,2,5625
library,2,5626
level,2,5627
less,2,5628
lend,2,5629
lemonade,2,5630
lemon,2,5631
left,2,5632
leather,2,5633
lazy,2,5634
latest,2,5635
later,2,5636
large,2,5637
laptop,2,5638
lamp,2,5639
lake,2,5640
kite,2,5641
kit,2,5642
kiss,2,5643
king,2,5644
kilometre,2,5645
kilogram,2,5646
kilo,2,5647
kill,2,5648
kid,2,5649
keyboard,2,5650
just,2,5651
jumper,2,5652
journey,2,5653
jewellery,2,5654
jazz,2,5655
jam,2,5656
itself,2,5657
island,2,5658
invitation,2,5659
international,2,5660
interested,2,5661
instrument,2,5662
instructions,2,5663
instead,2,5664
insect,2,5665
information,2,5666
indoor,2,5667
including,2,5668
include,2,5669
improve,2,5670
immediately,2,5671
identification,2,5672
idea,2,5673
ID,2,5674
ice,2,5675
I,2,5676
hurt,2,5677
hurry,2,5678
hundred,2,5679
however,2,5680
How,2,5681
housewife,2,5682
hot,2,5683
horrible,2,5684
hope,2,5685
honey,2,5686
hockey,2,5687
hobby,2,5688
hit,2,5689
history,2,5690
himself,2,5691
hill,2,5692
high,2,5693
hey,2,5694
herself,2,5695
hers,2,5696
helicopter,2,5697
heavy,2,5698
heating,2,5699
heart,2,5700
healthy,2,5701
health,2,5702
headteacher,2,5703
headache,2,5704
hate,2,5705
happen,2,5706
handbag,2,5707
ham,2,5708
hall,2,5709
guy,2,5710
guidebook,2,5711
guide,2,5712
guest,2,5713
Guess,2,5714
grow,2,5715
grilled,2,5716
grape,2,5717
granny,2,5718
grandson,2,5719
grandparent,2,5720
grandpa,2,5721
grandmother,2,5722
grandma,2,5723
grandfather,2,5724
granddaughter,2,5725
granddad,2,5726
grandchild,2,5727
grammar,2,5728
gram,2,5729
golf,2,5730
golden,2,5731
gold,2,5732
God,2,5733
goal,2,5734
glove,2,5735
glad,2,5736
girlfriend,2,5737
gift,2,5738
geography,2,5739
gate,2,5740
gas,2,5741
garlic,2,5742
garage,2,5743
further,2,5744
furniture,2,5745
full,2,5746
friendly,2,5747
fried,2,5748
fridge,2,5749
fresh,2,5750
free,2,5751
fourth,2,5752
forty,2,5753
form,2,5754
fork,2,5755
forget,2,5756
forest,2,5757
foreign,2,5758
footballer,2,5759
follow,2,5760
folder,2,5761
foggy,2,5762
fog,2,5763
flight,2,5764
fishing,2,5765
fire,2,5766
finger,2,5767
finally,2,5768
final,2,5769
fill,2,5770
file,2,5771
fifty,2,5772
fifth,2,5773
field,2,5774
fashion,2,5775
farmer,2,5776
far,2,5777
fantastic,2,5778
fan,2,5779
fail,2,5780
fact,2,5781
extra,2,5782
explain,2,5783
exit,2,5784
exercise,2,5785
except,2,5786
excellent,2,5787
examination,2,5788
exam,2,5789
exactly,2,5790
everywhere,2,5791
everything,2,5792
everyone,2,5793
everybody,2,5794
ever,2,5795
even,2,5796
euro,2,5797
especially,2,5798
envelope,2,5799
entrance,2,5800
enter,2,5801
enough,2,5802
engineer,2,5803
engine,2,5804
empty,2,5805
else,2,5806
elephant,2,5807
electricity,2,5808
electric,2,5809
eighty,2,5810
eighth,2,5811
east,2,5812
easily,2,5813
earring,2,5814
earn,2,5815
duck,2,5816
dry,2,5817
drum,2,5818
driving,2,5819
dressed,2,5820
dream,2,5821
drawing,2,5822
drawer,2,5823
Dr,2,5824
downstairs,2,5825
download,2,5826
double,2,5827
document,2,5828
dish,2,5829
discuss,2,5830
discount,2,5831
disco,2,5832
dirty,2,5833
directions,2,5834
diploma,2,5835
dinosaur,2,5836
digital,2,5837
difference,2,5838
diary,2,5839
details,2,5840
dessert,2,5841
desert,2,5842
describe,2,5843
department,2,5844
dentist,2,5845
delay,2,5846
degree,2,5847
deep,2,5848
decide,2,5849
dead,2,5850
dangerous,2,5851
danger,2,5852
dancer,2,5853
daily,2,5854
cycling,2,5855
cut,2,5856
customer,2,5857
curtain,2,5858
curry,2,5859
cupboard,2,5860
cry,2,5861
crowded,2,5862
crowd,2,5863
cross,2,5864
crisp,2,5865
cricket,2,5866
cream,2,5867
crazy,2,5868
cover,2,5869
cousin,2,5870
countryside,2,5871
could,2,5872
cost,2,5873
correct,2,5874
corner,2,5875
copy,2,5876
cool,2,5877
cooking,2,5878
cooker,2,5879
contact,2,5880
congratulations,2,5881
concert,2,5882
complete,2,5883
competition,2,5884
comparative,2,5885
company,2,5886
comic,2,5887
comfortable,2,5888
comb,2,5889
college,2,5890
collect,2,5891
colleague,2,5892
cola,2,5893
coach,2,5894
club,2,5895
clown,2,5896
cloudy,2,5897
cloud,2,5898
climbing,2,5899
climb,2,5900
click,2,5901
clearly,2,5902
cleaner,2,5903
classmate,2,5904
classical,2,5905
circle,2,5906
cigarette,2,5907
church,2,5908
chilli,2,5909
chicken,2,5910
chess,2,5911
cheque,2,5912
chemistry,2,5913
chemist,2,5914
chef,2,5915
check,2,5916
chat,2,5917
channel,2,5918
champagne,2,5919
chain,2,5920
certainly,2,5921
cereal,2,5922
century,2,5923
centre,2,5924
centimetre,2,5925
cent,2,5926
ceiling,2,5927
cathedral,2,5928
castle,2,5929
cash,2,5930
case,2,5931
cartoon,2,5932
carrot,2,5933
carpet,2,5934
carefully,2,5935
careful,2,5936
card,2,5937
capital,2,5938
cap,2,5939
camping,2,5940
call,2,5941
calendar,2,5942
busy,2,5943
businesswoman,2,5944
businessman,2,5945
burger,2,5946
building,2,5947
build,2,5948
brush,2,5949
broken,2,5950
brilliant,2,5951
bright,2,5952
bridge,2,5953
break,2,5954
brain,2,5955
boyfriend,2,5956
bowl,2,5957
bottle,2,5958
bother,2,5959
boss,2,5960
borrow,2,5961
boot,2,5962
bookshop,2,5963
bookshelf,2,5964
bookcase,2,5965
boiled,2,5966
boil,2,5967
blood,2,5968
blonde,2,5969
blanket,2,5970
blackboard,2,5971
bit,2,5972
biology,2,5973
bill,2,5974
bike,2,5975
bicycle,2,5976
beside,2,5977
belt,2,5978
believe,2,5979
beginning,2,5980
beginner,2,5981
become,2,5982
bear,2,5983
bean,2,5984
be,2,5985
battery,2,5986
bat,2,5987
baseball,2,5988
barbecue,2,5989
balloon,2,5990
bake,2,5991
badminton,2,5992
badly,2,5993
awesome,2,5994
away,2,5995
available,2,5996
autumn,2,5997
aunt,2,5998
attractive,2,5999
artist,2,6000
art,2,6001
arrive,2,6002
around,2,6003
armchair,2,6004
area,2,6005
appointment,2,6006
apartment,2,6007
anywhere,2,6008
anyway,2,6009
anyone,2,6010
anymore,2,6011
anybody,2,6012
another,2,6013
angry,2,6014
among,2,6015
ambulance,2,6016
amazing,2,6017
alright,2,6018
already,2,6019
along,2,6020
alone,2,6021
almost,2,6022
alcohol,2,6023
album,2,6024
airport,2,6025
air,2,6026
agree,2,6027
ago,2,6028
aged,2,6029
against,2,6030
afterwards,2,6031
afraid,2,6032
aeroplane,2,6033
advice,2,6034
advertisement,2,6035
adverb,2,6036
adventure,2,6037
advanced,2,6038
adjective,2,6039
add,2,6040
actually,2,6041
actor,2,6042
activity,2,6043
across,2,6044
accident,2,6045
Yes,1,6046
wrong,1,6047
writing,1,6048
write,1,6049
world,1,6050
work,1,6051
woman,1,6052
winter,1,6053
wine,1,6054
window,1,6055
wind,1,6056
wife,1,6057
white,1,6058
which,1,6059
well,1,6060
weekend,1,6061
week,1,6062
Wednesday,1,6063
website,1,6064
weather,1,6065
we,1,6066
water,1,6067
watch,1,6068
wash,1,6069
warm,1,6070
want,1,6071
wall,1,6072
walk,1,6073
waitress,1,6074
waiter,1,6075
visit,1,6076
village,1,6077
very,1,6078
vegetable,1,6079
use,1,6080
us,1,6081
until,1,6082
university,1,6083
understand,1,6084
twenty,1,6085
twelve,1,6086
TV,1,6087
Tuesday,1,6088
trousers,1,6089
tree,1,6090
travel,1,6091
town,1,6092
tooth,1,6093
tonight,1,6094
tomorrow,1,6095
tomato,1,6096
toilet,1,6097
together,1,6098
today,1,6099
tired,1,6100
time,1,6101
ticket,1,6102
Thursday,1,6103
three,1,6104
those,1,6105
thirteen,1,6106
think,1,6107
things,1,6108
thing,1,6109
they,1,6110
there,1,6111
them,1,6112
their,1,6113
thanks,1,6114
than,1,6115
test,1,6116
tennis,1,6117
ten,1,6118
television,1,6119
teacher,1,6120
tea,1,6121
taxi,1,6122
tall,1,6123
talk,1,6124
table,1,6125
T,1,6126
swim,1,6127
sweet,1,6128
supermarket,1,6129
Sunday,1,6130
sun,1,6131
summer,1,6132
sugar,1,6133
subject,1,6134
student,1,6135
street,1,6136
stay,1,6137
station,1,6138
start,1,6139
sport,1,6140
soup,1,6141
sorry,1,6142
son,1,6143
sometimes,1,6144
snow,1,6145
smoking,1,6146
smoke,1,6147
small,1,6148
slow,1,6149
slim,1,6150
sleep,1,6151
skirt,1,6152
sixteen,1,6153
six,1,6154
sit,1,6155
sister,1,6156
sing,1,6157
shower,1,6158
show,1,6159
short,1,6160
shopping,1,6161
shop,1,6162
shoe,1,6163
shirt,1,6164
sheep,1,6165
she,1,6166
seventeen,1,6167
seven,1,6168
September,1,6169
sentence,1,6170
send,1,6171
sea,1,6172
school,1,6173
say,1,6174
Saturday,1,6175
sandwich,1,6176
same,1,6177
salt,1,6178
safe,1,6179
sad,1,6180
road,1,6181
river,1,6182
right,1,6183
ride,1,6184
rice,1,6185
restaurant,1,6186
remember,1,6187
red,1,6188
really,1,6189
ready,1,6190
reading,1,6191
rain,1,6192
radio,1,6193
quick,1,6194
question,1,6195
quarter,1,6196
problem,1,6197
practise,1,6198
potato,1,6199
possible,1,6200
poor,1,6201
please,1,6202
player,1,6203
plate,1,6204
plant,1,6205
plane,1,6206
place,1,6207
pizza,1,6208
pig,1,6209
picture,1,6210
picnic,1,6211
photo,1,6212
phone,1,6213
pet,1,6214
person,1,6215
people,1,6216
pencil,1,6217
pen,1,6218
past,1,6219
party,1,6220
park,1,6221
parent,1,6222
paper,1,6223
pair,1,6224
paint,1,6225
page,1,6226
p,1,6227
outside,1,6228
our,1,6229
other,1,6230
orange,1,6231
only,1,6232
old,1,6233
OK,1,6234
often,1,6235
October,1,6236
number,1,6237
now,1,6238
November,1,6239
note,1,6240
nose,1,6241
noise,1,6242
nineteen,1,6243
nine,1,6244
night,1,6245
nice,1,6246
next,1,6247
newspaper,1,6248
need,1,6249
near,1,6250
nationality,1,6251
name,1,6252
my,1,6253
music,1,6254
museum,1,6255
mum,1,6256
much,1,6257
Mrs,1,6258
Mr,1,6259
movie,1,6260
mouth,1,6261
mother,1,6262
morning,1,6263
month,1,6264
money,1,6265
Monday,1,6266
mobile,1,6267
minute,1,6268
milk,1,6269
message,1,6270
meet,1,6271
meat,1,6272
meal,1,6273
me,1,6274
March,1,6275
many,1,6276
man,1,6277
lunch,1,6278
love,1,6279
live,1,6280
little,1,6281
listen,1,6282
life,1,6283
letter,1,6284
lesson,1,6285
leg,1,6286
learn,1,6287
late,1,6288
last,1,6289
language,1,6290
knife,1,6291
kitchen,1,6292
kind,1,6293
kick,1,6294
key,1,6295
June,1,6296
July,1,6297
juice,1,6298
job,1,6299
jeans,1,6300
January,1,6301
jacket,1,6302
its,1,6303
invite,1,6304
interesting,1,6305
inside,1,6306
important,1,6307
husband,1,6308
hungry,1,6309
house,1,6310
hour,1,6311
hotel,1,6312
hospital,1,6313
horse,1,6314
homework,1,6315
home,1,6316
holiday,1,6317
his,1,6318
him,1,6319
hi,1,6320
here,1,6321
her,1,6322
help,1,6323
hello,1,6324
hear,1,6325
head,1,6326
he,1,6327
hat,1,6328
hard,1,6329
happy,1,6330
hand,1,6331
half,1,6332
hair,1,6333
guitar,1,6334
group,1,6335
grey,1,6336
green,1,6337
great,1,6338
grass,1,6339
goodbye,1,6340
good,1,6341
glasses,1,6342
glass,1,6343
girl,1,6344
garden,1,6345
game,1,6346
funny,1,6347
fun,1,6348
fruit,1,6349
friend,1,6350
Friday,1,6351
fourteen,1,6352
four,1,6353
football,1,6354
foot,1,6355
food,1,6356
flower,1,6357
floor,1,6358
flat,1,6359
five,1,6360
fish,1,6361
first,1,6362
finish,1,6363
fine,1,6364
film,1,6365
fifteen,1,6366
February,1,6367
favourite,1,6368
father,1,6369
fat,1,6370
farm,1,6371
famous,1,6372
family,1,6373
factory,1,6374
face,1,6375
expensive,1,6376
Excuse,1,6377
exciting,1,6378
excited,1,6379
example,1,6380
every,1,6381
evening,1,6382
enjoy,1,6383
end,1,6384
email,1,6385
eleven,1,6386
eighteen,1,6387
eight,1,6388
egg,1,6389
eat,1,6390
easy,1,6391
early,1,6392
ear,1,6393
each,1,6394
DVD,1,6395
driver,1,6396
drink,1,6397
dress,1,6398
down,1,6399
door,1,6400
dollar,1,6401
doll,1,6402
dog,1,6403
doctor,1,6404
dinner,1,6405
dining,1,6406
difficult,1,6407
different,1,6408
die,1,6409
dictionary,1,6410
desk,1,6411
December,1,6412
dear,1,6413
daughter,1,6414
date,1,6415
dark,1,6416
dancing,1,6417
dance,1,6418
dad,1,6419
cup,1,6420
cow,1,6421
country,1,6422
cook,1,6423
conversation,1,6424
computer,1,6425
colour,1,6426
cold,1,6427
coffee,1,6428
coat,1,6429
clothes,1,6430
closed,1,6431
close,1,6432
clock,1,6433
clever,1,6434
clean,1,6435
classroom,1,6436
class,1,6437
city,1,6438
cinema,1,6439
choose,1,6440
chocolate,1,6441
chip,1,6442
child,1,6443
cheese,1,6444
cheap,1,6445
change,1,6446
chair,1,6447
CD,1,6448
cat,1,6449
carry,1,6450
car,1,6451
camera,1,6452
cake,1,6453
caf,1,6454
bye,1,6455
buy,1,6456
butter,1,6457
but,1,6458
business,1,6459
bus,1,6460
brown,1,6461
brother,1,6462
breakfast,1,6463
bread,1,6464
boy,1,6465
box,1,6466
bottom,1,6467
both,1,6468
boring,1,6469
bored,1,6470
book,1,6471
body,1,6472
boat,1,6473
board,1,6474
blue,1,6475
black,1,6476
biscuit,1,6477
birthday,1,6478
bird,1,6479
big,1,6480
between,1,6481
better,1,6482
best,1,6483
below,1,6484
begin,1,6485
before,1,6486
beer,1,6487
bedroom,1,6488
bed,1,6489
because,1,6490
beautiful,1,6491
beard,1,6492
beach,1,6493
bathroom,1,6494
bath,1,6495
basketball,1,6496
bar,1,6497
bank,1,6498
band,1,6499
banana,1,6500
ball,1,6501
bag,1,6502
bad,1,6503
back,1,6504
baby,1,6505
August,1,6506
ask,1,6507
as,1,6508
arm,1,6509
April,1,6510
apple,1,6511
anything,1,6512
any,1,6513
answer,1,6514
animal,1,6515
an,1,6516
always,1,6517
also,1,6518
age,1,6519
again,1,6520
afternoon,1,6521
after,1,6522
adult,1,6523
address,1,6524
above,1,6525
about,1,6526
a,1,6527
